Unique_Session_ID,Group_ID,Participant_ID,Day_Num,Block,Session_Type,Time_Offset,Dimension,Intensity
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,49.5,Clarity - Structuration,25.500999999999998
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,49.5,Clarity - Structuration,36.9165
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,49.5,Clarity - Structuration,0.096
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,49.5,Clarity - Structuration,26.352999999999998
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,49.5,Clarity - Structuration,54.188
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,49.5,Clarity - Structuration,9.866
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,49.5,Clarity - Structuration,29.196500000000004
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,49.5,Clarity - Structuration,42.073
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,49.5,Clarity - Structuration,0.274
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,49.5,Clarity - Structuration,25.922500000000003
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,49.5,Clarity - Structuration,25.240000000000002
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,49.5,Clarity - Structuration,0
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,49.5,Clarity - Structuration,24.0055
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,49.5,Clarity - Structuration,56.376999999999995
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,49.5,Clarity - Structuration,1.124
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,49.5,Clarity - Structuration,37.3365
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,49.5,Clarity - Structuration,93.439
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,49.5,Clarity - Structuration,2.238
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,49.5,Clarity - Structuration,76.2
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,49.5,Clarity - Structuration,84.6225
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,49.5,Clarity - Structuration,0
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,49.5,Clarity - Structuration,42.885
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,49.5,Clarity - Structuration,45.2125
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,49.5,Clarity - Structuration,2.3355
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,49.5,Clarity - Structuration,46.5055
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,49.5,Clarity - Structuration,8.095
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,49.5,Clarity - Structuration,1.2735
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,49.5,Clarity - Structuration,26.077499999999997
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,49.5,Clarity - Structuration,44.947
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,49.5,Clarity - Structuration,7.2455
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,49.5,Clarity - Structuration,36.004000000000005
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,49.5,Clarity - Structuration,43.7705
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,49.5,Clarity - Structuration,0.736
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,49.5,Clarity - Structuration,38.483
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,49.5,Clarity - Structuration,76.79400000000001
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,49.5,Clarity - Structuration,2.8475
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,49.5,Clarity - Structuration,46.0415
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,49.5,Clarity - Structuration,92.5315
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,49.5,Clarity - Structuration,1.467
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,49.5,Clarity - Structuration,51.574
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,49.5,Clarity - Structuration,9.4685
001_Day17_MW1,1_MindWandering1_Block_4,1,17,4,MindWandering1,49.5,Clarity - Structuration,0
002_Day17_MW1,2_MindWandering1_Block_4,2,17,4,MindWandering1,49.5,Clarity - Structuration,38.326
003_Day17_MW1,3_MindWandering1_Block_4,3,17,4,MindWandering1,49.5,Clarity - Structuration,45.44
001_Day18_MW1,1_MindWandering1_Block_4,1,18,4,MindWandering1,49.5,Clarity - Structuration,0
002_Day18_MW1,2_MindWandering1_Block_4,2,18,4,MindWandering1,49.5,Clarity - Structuration,38.271
003_Day18_MW1,3_MindWandering1_Block_4,3,18,4,MindWandering1,49.5,Clarity - Structuration,78.185
001_Day19_MW1,1_MindWandering1_Block_4,1,19,4,MindWandering1,49.5,Clarity - Structuration,0
002_Day19_MW1,2_MindWandering1_Block_4,2,19,4,MindWandering1,49.5,Clarity - Structuration,28.9815
003_Day19_MW1,3_MindWandering1_Block_4,3,19,4,MindWandering1,49.5,Clarity - Structuration,26.1255
001_Day20_MW1,1_MindWandering1_Block_4,1,20,4,MindWandering1,49.5,Clarity - Structuration,1.1425
002_Day20_MW1,2_MindWandering1_Block_4,2,20,4,MindWandering1,49.5,Clarity - Structuration,44.31980769230769
003_Day20_MW1,3_MindWandering1_Block_4,3,20,4,MindWandering1,49.5,Clarity - Structuration,51.434000000000005
001_Day6_MW2,1_MindWandering2_Block_2,1,6,2,MindWandering2,49.5,Clarity - Structuration,12.972
002_Day6_MW2,2_MindWandering2_Block_2,2,6,2,MindWandering2,49.5,Clarity - Structuration,25.692
003_Day6_MW2,3_MindWandering2_Block_2,3,6,2,MindWandering2,49.5,Clarity - Structuration,53.027499999999996
001_Day7_MW2,1_MindWandering2_Block_2,1,7,2,MindWandering2,49.5,Clarity - Structuration,16.698
002_Day7_MW2,2_MindWandering2_Block_2,2,7,2,MindWandering2,49.5,Clarity - Structuration,61.202999999999996
003_Day7_MW2,3_MindWandering2_Block_2,3,7,2,MindWandering2,49.5,Clarity - Structuration,85.70732222222222
001_Day8_MW2,1_MindWandering2_Block_2,1,8,2,MindWandering2,49.5,Clarity - Structuration,3.112
002_Day8_MW2,2_MindWandering2_Block_2,2,8,2,MindWandering2,49.5,Clarity - Structuration,31.2725
003_Day8_MW2,3_MindWandering2_Block_2,3,8,2,MindWandering2,49.5,Clarity - Structuration,64.05449999999999
001_Day9_MW2,1_MindWandering2_Block_2,1,9,2,MindWandering2,49.5,Clarity - Structuration,54.0225
002_Day9_MW2,2_MindWandering2_Block_2,2,9,2,MindWandering2,49.5,Clarity - Structuration,60.13099999999999
003_Day9_MW2,3_MindWandering2_Block_2,3,9,2,MindWandering2,49.5,Clarity - Structuration,54.05649999999999
001_Day10_MW2,1_MindWandering2_Block_2,1,10,2,MindWandering2,49.5,Clarity - Structuration,4.173
002_Day10_MW2,2_MindWandering2_Block_2,2,10,2,MindWandering2,49.5,Clarity - Structuration,48.273
003_Day10_MW2,3_MindWandering2_Block_2,3,10,2,MindWandering2,49.5,Clarity - Structuration,41.593
001_Day11_MW2,1_MindWandering2_Block_3,1,11,3,MindWandering2,49.5,Clarity - Structuration,0.8215
002_Day11_MW2,2_MindWandering2_Block_3,2,11,3,MindWandering2,49.5,Clarity - Structuration,38.192
003_Day11_MW2,3_MindWandering2_Block_3,3,11,3,MindWandering2,49.5,Clarity - Structuration,31.613
001_Day12_MW2,1_MindWandering2_Block_3,1,12,3,MindWandering2,49.5,Clarity - Structuration,0
002_Day12_MW2,2_MindWandering2_Block_3,2,12,3,MindWandering2,49.5,Clarity - Structuration,33.3565
003_Day12_MW2,3_MindWandering2_Block_3,3,12,3,MindWandering2,49.5,Clarity - Structuration,66.998
001_Day13_MW2,1_MindWandering2_Block_3,1,13,3,MindWandering2,49.5,Clarity - Structuration,7.526999999999999
002_Day13_MW2,2_MindWandering2_Block_3,2,13,3,MindWandering2,49.5,Clarity - Structuration,38.0835
003_Day13_MW2,3_MindWandering2_Block_3,3,13,3,MindWandering2,49.5,Clarity - Structuration,72.899
001_Day14_MW2,1_MindWandering2_Block_3,1,14,3,MindWandering2,49.5,Clarity - Structuration,32.3515
002_Day14_MW2,2_MindWandering2_Block_3,2,14,3,MindWandering2,49.5,Clarity - Structuration,38.3185
003_Day14_MW2,3_MindWandering2_Block_3,3,14,3,MindWandering2,49.5,Clarity - Structuration,64.761
001_Day15_MW2,1_MindWandering2_Block_3,1,15,3,MindWandering2,49.5,Clarity - Structuration,0
002_Day15_MW2,2_MindWandering2_Block_3,2,15,3,MindWandering2,49.5,Clarity - Structuration,62.669500000000006
003_Day15_MW2,3_MindWandering2_Block_3,3,15,3,MindWandering2,49.5,Clarity - Structuration,21.214
001_Day1_MW1,1_MindWandering1_Block_1,1,1,1,MindWandering1,69.5,Clarity - Structuration,72.4135
002_Day1_MW1,2_MindWandering1_Block_1,2,1,1,MindWandering1,69.5,Clarity - Structuration,24.439
003_Day1_MW1,3_MindWandering1_Block_1,3,1,1,MindWandering1,69.5,Clarity - Structuration,72.35249999999999
001_Day2_MW1,1_MindWandering1_Block_1,1,2,1,MindWandering1,69.5,Clarity - Structuration,0.3545
002_Day2_MW1,2_MindWandering1_Block_1,2,2,1,MindWandering1,69.5,Clarity - Structuration,47.717
003_Day2_MW1,3_MindWandering1_Block_1,3,2,1,MindWandering1,69.5,Clarity - Structuration,28.319499999999998
001_Day3_MW1,1_MindWandering1_Block_1,1,3,1,MindWandering1,69.5,Clarity - Structuration,28.154500000000002
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,69.5,Clarity - Structuration,25.107
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,69.5,Clarity - Structuration,35.864999999999995
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,69.5,Clarity - Structuration,0
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,69.5,Clarity - Structuration,33.9521
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,69.5,Clarity - Structuration,50.9165
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,69.5,Clarity - Structuration,9.234
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,69.5,Clarity - Structuration,41.4375
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,69.5,Clarity - Structuration,46.289
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,69.5,Clarity - Structuration,0
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,69.5,Clarity - Structuration,39.415499999999994
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,69.5,Clarity - Structuration,28.448500000000003
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,69.5,Clarity - Structuration,1.834
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,69.5,Clarity - Structuration,24.5155
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,69.5,Clarity - Structuration,51.87050000000001
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,69.5,Clarity - Structuration,0.7305
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,69.5,Clarity - Structuration,37.846500000000006
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,69.5,Clarity - Structuration,93.068
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,69.5,Clarity - Structuration,1.5635
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,69.5,Clarity - Structuration,76.3425
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,69.5,Clarity - Structuration,82.572
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,69.5,Clarity - Structuration,0
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,69.5,Clarity - Structuration,56.287
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,69.5,Clarity - Structuration,49.7685
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,69.5,Clarity - Structuration,2.9555
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,69.5,Clarity - Structuration,57.9125
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,69.5,Clarity - Structuration,7.297
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,69.5,Clarity - Structuration,1.512
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,69.5,Clarity - Structuration,34.989999999999995
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,69.5,Clarity - Structuration,50.038
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,69.5,Clarity - Structuration,16.241
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,69.5,Clarity - Structuration,45.997
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,69.5,Clarity - Structuration,48.0265
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,69.5,Clarity - Structuration,0.45899999999999996
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,69.5,Clarity - Structuration,38.463499999999996
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,69.5,Clarity - Structuration,83.557
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,69.5,Clarity - Structuration,19.326
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,69.5,Clarity - Structuration,50.414
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,69.5,Clarity - Structuration,89.4825
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,69.5,Clarity - Structuration,2.0740000000000003
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,69.5,Clarity - Structuration,47.7555
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,69.5,Clarity - Structuration,4.471
001_Day17_MW1,1_MindWandering1_Block_4,1,17,4,MindWandering1,69.5,Clarity - Structuration,0.096
002_Day17_MW1,2_MindWandering1_Block_4,2,17,4,MindWandering1,69.5,Clarity - Structuration,38.394
003_Day17_MW1,3_MindWandering1_Block_4,3,17,4,MindWandering1,69.5,Clarity - Structuration,48.235
001_Day18_MW1,1_MindWandering1_Block_4,1,18,4,MindWandering1,69.5,Clarity - Structuration,0
002_Day18_MW1,2_MindWandering1_Block_4,2,18,4,MindWandering1,69.5,Clarity - Structuration,49.4985
003_Day18_MW1,3_MindWandering1_Block_4,3,18,4,MindWandering1,69.5,Clarity - Structuration,79.128
001_Day19_MW1,1_MindWandering1_Block_4,1,19,4,MindWandering1,69.5,Clarity - Structuration,0.25
002_Day19_MW1,2_MindWandering1_Block_4,2,19,4,MindWandering1,69.5,Clarity - Structuration,35.6745
003_Day19_MW1,3_MindWandering1_Block_4,3,19,4,MindWandering1,69.5,Clarity - Structuration,33.8365
001_Day20_MW1,1_MindWandering1_Block_4,1,20,4,MindWandering1,69.5,Clarity - Structuration,1.325
002_Day20_MW1,2_MindWandering1_Block_4,2,20,4,MindWandering1,69.5,Clarity - Structuration,58.041
003_Day20_MW1,3_MindWandering1_Block_4,3,20,4,MindWandering1,69.5,Clarity - Structuration,52.813
001_Day6_MW2,1_MindWandering2_Block_2,1,6,2,MindWandering2,69.5,Clarity - Structuration,52.734500000000004
002_Day6_MW2,2_MindWandering2_Block_2,2,6,2,MindWandering2,69.5,Clarity - Structuration,26.1475
003_Day6_MW2,3_MindWandering2_Block_2,3,6,2,MindWandering2,69.5,Clarity - Structuration,53.7885
001_Day7_MW2,1_MindWandering2_Block_2,1,7,2,MindWandering2,69.5,Clarity - Structuration,28.415499999999998
002_Day7_MW2,2_MindWandering2_Block_2,2,7,2,MindWandering2,69.5,Clarity - Structuration,70.297
003_Day7_MW2,3_MindWandering2_Block_2,3,7,2,MindWandering2,69.5,Clarity - Structuration,85.00039999999998
001_Day8_MW2,1_MindWandering2_Block_2,1,8,2,MindWandering2,69.5,Clarity - Structuration,2.7305
002_Day8_MW2,2_MindWandering2_Block_2,2,8,2,MindWandering2,69.5,Clarity - Structuration,38.3655
003_Day8_MW2,3_MindWandering2_Block_2,3,8,2,MindWandering2,69.5,Clarity - Structuration,63.013
001_Day9_MW2,1_MindWandering2_Block_2,1,9,2,MindWandering2,69.5,Clarity - Structuration,73.839
002_Day9_MW2,2_MindWandering2_Block_2,2,9,2,MindWandering2,69.5,Clarity - Structuration,61.922000000000004
003_Day9_MW2,3_MindWandering2_Block_2,3,9,2,MindWandering2,69.5,Clarity - Structuration,51.4285
001_Day10_MW2,1_MindWandering2_Block_2,1,10,2,MindWandering2,69.5,Clarity - Structuration,8.1365
002_Day10_MW2,2_MindWandering2_Block_2,2,10,2,MindWandering2,69.5,Clarity - Structuration,53.88250000000001
003_Day10_MW2,3_MindWandering2_Block_2,3,10,2,MindWandering2,69.5,Clarity - Structuration,44.839999999999996
001_Day11_MW2,1_MindWandering2_Block_3,1,11,3,MindWandering2,69.5,Clarity - Structuration,0.39849999999999997
002_Day11_MW2,2_MindWandering2_Block_3,2,11,3,MindWandering2,69.5,Clarity - Structuration,42.939
003_Day11_MW2,3_MindWandering2_Block_3,3,11,3,MindWandering2,69.5,Clarity - Structuration,35.3355
001_Day12_MW2,1_MindWandering2_Block_3,1,12,3,MindWandering2,69.5,Clarity - Structuration,0.866
002_Day12_MW2,2_MindWandering2_Block_3,2,12,3,MindWandering2,69.5,Clarity - Structuration,47.7045
003_Day12_MW2,3_MindWandering2_Block_3,3,12,3,MindWandering2,69.5,Clarity - Structuration,65.185
001_Day13_MW2,1_MindWandering2_Block_3,1,13,3,MindWandering2,69.5,Clarity - Structuration,25.0185
002_Day13_MW2,2_MindWandering2_Block_3,2,13,3,MindWandering2,69.5,Clarity - Structuration,37.994
003_Day13_MW2,3_MindWandering2_Block_3,3,13,3,MindWandering2,69.5,Clarity - Structuration,76.1105
001_Day14_MW2,1_MindWandering2_Block_3,1,14,3,MindWandering2,69.5,Clarity - Structuration,64.139
002_Day14_MW2,2_MindWandering2_Block_3,2,14,3,MindWandering2,69.5,Clarity - Structuration,36.0815
003_Day14_MW2,3_MindWandering2_Block_3,3,14,3,MindWandering2,69.5,Clarity - Structuration,66.0365
001_Day15_MW2,1_MindWandering2_Block_3,1,15,3,MindWandering2,69.5,Clarity - Structuration,0
002_Day15_MW2,2_MindWandering2_Block_3,2,15,3,MindWandering2,69.5,Clarity - Structuration,62.435500000000005
003_Day15_MW2,3_MindWandering2_Block_3,3,15,3,MindWandering2,69.5,Clarity - Structuration,25.694499999999998
001_Day1_MW1,1_MindWandering1_Block_1,1,1,1,MindWandering1,89.5,Clarity - Structuration,84.85900000000001
002_Day1_MW1,2_MindWandering1_Block_1,2,1,1,MindWandering1,89.5,Clarity - Structuration,22.952
003_Day1_MW1,3_MindWandering1_Block_1,3,1,1,MindWandering1,89.5,Clarity - Structuration,91.187
001_Day2_MW1,1_MindWandering1_Block_1,1,2,1,MindWandering1,89.5,Clarity - Structuration,0
002_Day2_MW1,2_MindWandering1_Block_1,2,2,1,MindWandering1,89.5,Clarity - Structuration,41.8245
003_Day2_MW1,3_MindWandering1_Block_1,3,2,1,MindWandering1,89.5,Clarity - Structuration,28.624000000000002
001_Day3_MW1,1_MindWandering1_Block_1,1,3,1,MindWandering1,89.5,Clarity - Structuration,37.798
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,89.5,Clarity - Structuration,24.0265
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,89.5,Clarity - Structuration,31.148500000000002
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,89.5,Clarity - Structuration,0
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,89.5,Clarity - Structuration,52.6385
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,89.5,Clarity - Structuration,46.445499999999996
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,89.5,Clarity - Structuration,6.085
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,89.5,Clarity - Structuration,50.0205
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,89.5,Clarity - Structuration,49.474000000000004
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,89.5,Clarity - Structuration,0.036
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,89.5,Clarity - Structuration,49.191
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,89.5,Clarity - Structuration,32.8705
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,89.5,Clarity - Structuration,1.177
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,89.5,Clarity - Structuration,24.4775
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,89.5,Clarity - Structuration,49.986000000000004
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,89.5,Clarity - Structuration,1.0365
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,89.5,Clarity - Structuration,36.8915
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,89.5,Clarity - Structuration,93.02
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,89.5,Clarity - Structuration,1.0545
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,89.5,Clarity - Structuration,68.9545
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,89.5,Clarity - Structuration,80.828
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,89.5,Clarity - Structuration,0.11000000000000001
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,89.5,Clarity - Structuration,61.459500000000006
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,89.5,Clarity - Structuration,53.597500000000004
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,89.5,Clarity - Structuration,3.5564999999999998
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,89.5,Clarity - Structuration,62.3655
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,89.5,Clarity - Structuration,5.87
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,89.5,Clarity - Structuration,1.798
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,89.5,Clarity - Structuration,46.947500000000005
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,89.5,Clarity - Structuration,56.791
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,89.5,Clarity - Structuration,36.6705
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,89.5,Clarity - Structuration,50.9365
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,89.5,Clarity - Structuration,50.191
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,89.5,Clarity - Structuration,1.0705
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,89.5,Clarity - Structuration,38.551
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,89.5,Clarity - Structuration,90.1135
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,89.5,Clarity - Structuration,60.278
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,89.5,Clarity - Structuration,47.319
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,89.5,Clarity - Structuration,67.089
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,89.5,Clarity - Structuration,6.389
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,89.5,Clarity - Structuration,42.0085
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,89.5,Clarity - Structuration,3.649
